dm_id_003,dm_id_005,dm_id_009,dm_summary_001,dm_summary_002,dm_summary_003,dm_summary_004,dm_summary_005,dm_summary_006,dm_summary_007,dm_summary_011,dm_summary_012,dm_summary_013,dm_summary_014,dm_summary_015,dm_summary_018,dm_summary_021,dm_summary_023,dm_summary_024,dm_summary_025,dm_creditdetails_001,dm_creditdetails_003,dm_creditdetails_004,dm_creditdetails_005,dm_creditdetails_006,dm_creditdetails_007,dm_creditdetails_009,dm_creditdetails_011,dm_creditdetails_012,dm_creditdetails_013,dm_creditdetails_029,dm_creditdetails_030,dm_creditdetails_031,dm_creditdetails_032,dm_creditdetails_034,dm_publicdetails_008,dm_publicdetails_009,dm_creditdetails_017,dm_repayment_1_001,dm_repayment_25_001,dm_repayment_2_001,dm_repayment_15_001,dm_creditdetails_028,dm_qc_sc_01,dm_qc_sc_02,dm_qc_sc_03,dm_qc_sc_04,dm_qc_sc_05,dm_ql_sc_01,dm_ql_sc_02,dm_ql_sc_03,dm_ql_sc_04,dm_ql_sc_05,dm_qdb_sc_01,dm_qdb_sc_02,dm_qdb_sc_03,dm_qdb_sc_04,dm_qdb_sc_05,dm_qc_so_01,dm_qc_so_02,dm_qc_so_03,dm_qc_so_04,dm_qc_so_05,dm_ql_so_01,dm_ql_so_02,dm_ql_so_03,dm_ql_so_04,dm_ql_so_05,dm_qdb_so_01,dm_qdb_so_02,dm_qdb_so_03,dm_qdb_so_04,dm_qdb_so_05,overdue,dm_creditdetails_007_numerator,dm_repayment_1_001_numerator,dm_repayment_25_001_numerator,dm_repayment_2_001_numerator,dm_repayment_15_001_numerator,fold
QT,YH,ZZ,0,0.0,0,6,11.279112699468135,11.280375309956447,11.277595459541718,10.128669025875903,8.521384396034705,0,0.0,0,8.429672593886743,0,0,0,8,0.0,9.235813167949214,9.977016785824244,9.170351363759819,8.846237912208654,6.0,0,0,17,5,0,0.0,0.0,0.0,7.01301578963963,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,2,4,3,4,10,22,34,1,1,1,1,1,0,0,1,2,4,3,4,7,10,18,1,1,1,1,1,0,1.0,0,0,0,0,5.0
DZ,YH,ZY,0,0.0,0,2,8.525359754082631,9.128153700988236,10.68878082152957,9.619199713152362,9.579901925737992,0,0.0,0,0.0,0,0,0,15,0.0,8.517193191416238,9.197356444417888,8.402455513945814,4.08260930600368,1.0,0,0,19,3,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,5,5,5,8,11,2,5,7,9,20,0,0,0,0,0,5,5,5,7,7,2,3,4,6,11,0,0,0,0,0,0,0.0,0,0,0,0,7.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5.860786223465865,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,1,0,0.0,0.0,0.0,5.602118820879701,0,0,0,0.0,0.0,0.0,0.0,0,2,2,2,2,4,6,7,7,7,7,0,0,0,0,0,2,2,2,2,4,5,5,5,5,5,0,0,0,0,0,0,0.0,0,0,0,0,7.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,6.8679744089702925,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,3,0,0.0,0.0,0.0,5.942799375126701,0,0,0,0.0,0.0,0.0,0.0,0,0,1,1,1,3,3,8,8,10,13,0,0,0,0,0,0,1,1,1,3,3,6,6,7,8,0,0,0,0,0,0,0.0,0,0,0,0,3.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,2,2,2,2,0,3,3,3,3,0,0,0,0,0,0,2,2,2,2,0,1,1,1,1,0,0,0,0,0,0,,0,0,0,0,0.0
GZ,YH,ZZ,1,7.555381944240273,5,5,9.917439766154132,10.197313214435868,10.310651217279874,9.218407743053941,7.606387389772652,0,0.0,0,8.513385953073284,0,0,1,8,0.0,7.27655640271871,9.013351778138825,6.894670039433482,7.562940953254963,5.0,0,0,14,7,0,0.0,8.016647877057803,0.0,7.53955882930103,0,0,0,0.16666666666666666,0.0,0.0,0.23333333333333334,0,0,2,3,5,8,8,10,12,16,24,1,2,2,2,2,0,2,3,4,6,8,8,10,10,13,1,2,2,2,2,0,2.0,4,0,0,14,7.0
BK,YH,ZZ,1,8.484876589939695,2,12,13.295713141087523,13.107272074370238,13.604111519075646,12.79405651320877,8.519390774959724,0,0.0,0,10.932231586681333,0,0,0,31,0.0,10.657588712433071,12.957175005761187,9.817820725779036,10.961630215150478,10.0,0,99,104,10,0,0.0,0.0,0.0,6.447305862541213,0,0,1,0.08333333333333333,0.0,0.0,0.05,0,0,0,0,0,4,2,5,9,18,26,0,0,3,7,9,0,0,0,0,4,2,5,8,15,19,0,0,3,4,4,0,6.0,2,0,0,3,4.0
QT,YH,ZZ,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,8.703008637464448,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,38,7,0,0.0,7.8083230503910555,0.0,8.371242135931933,55,1730,0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,1,3,3,0,0,0,0,0,0,0,0,0,1,0,1,1,3,3,0,0,0,0,0,0,0.0,0,0,0,0,6.0
GZ,NONE,QT,7,8.35490952835879,3,3,9.154933364704444,9.09504174761272,9.402694764470512,8.519390774959724,7.664346632098617,7,10.153117229086165,7,9.873595194671092,1,0,0,3,8.337827262447915,8.337827262447915,0.0,8.442900586834382,6.261109932073611,3.0,1,0,15,4,1,1.3862943611198906,0.0,0.0,0.0,0,0,0,0.5416666666666666,0.38333333333333336,0.875,0.23333333333333334,11360,2,4,4,6,10,10,10,10,12,17,1,1,1,1,1,2,4,4,5,5,9,9,9,10,13,1,1,1,1,1,1,0.0,13,23,21,14,8.0
XX,NONE,ZZ,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,7.828436359157585,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,7,4,0,0.0,0.0,0.0,5.351858133476067,0,0,0,0.0,0.0,0.0,0.0,0,1,1,2,2,2,0,0,8,11,12,0,0,0,0,0,1,1,2,2,2,0,0,6,9,10,0,0,0,0,0,0,0.0,0,0,0,0,5.0
QT,YH,GTJY,0,0.0,0,2,10.667815210028436,10.574670270717423,10.645924772307156,10.241423003850693,9.551871220788255,1,8.061802274538348,1,9.935519023366792,0,0,0,2,0.0,8.92903790648844,10.430491597029581,8.704833909687792,8.212839584676484,2.0,0,0,54,5,0,0.0,0.0,0.0,9.470471375340674,0,0,0,0.0,0.03333333333333333,0.0,0.0,0,1,1,2,3,3,1,1,1,3,5,0,1,2,4,6,1,1,2,3,3,1,1,1,2,2,0,1,1,1,1,0,1.0,0,2,0,0,8.0
XX,YH,QT,1,7.714677473800927,2,6,10.966662628245496,10.897868317624576,11.035711906538346,10.127470751247781,6.928537818164665,0,0.0,0,9.181014542594355,0,0,0,6,0.0,8.746557354543503,9.010547069270189,8.712266432135355,8.552772667921708,5.0,0,0,9,8,0,0.0,0.0,0.0,8.080546965824498,0,0,0,0.0,0.0,0.0,0.03333333333333333,0,1,1,1,5,5,1,4,7,10,15,1,1,2,4,6,1,1,1,4,4,1,4,7,10,14,1,1,1,1,1,0,0.0,0,0,0,2,0.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,2,0,0,0,0,0,0,,0,0,0,0,5.0
ZZ,YH,ZZ,0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,7.762596048540069,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,23,7,0,0.0,0.0,0.0,7.365812837209472,15,3970,0,0.0,0.0,0.0,0.0,0,2,2,2,3,4,2,8,10,13,14,0,0,0,0,0,2,2,2,2,2,2,6,6,8,9,0,0,0,0,0,0,0.0,0,0,0,0,9.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,4.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,8.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,4.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,3.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,6.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,4.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,8.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,5.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,6.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,1,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.13333333333333333,0.041666666666666664,0.0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0.0,0,8,1,0,4.0
BK,NONE,GWY,0,0.0,0,6,11.529497388963927,11.146503169576617,11.327089740716417,9.907031266159493,9.213435576883485,0,0.0,0,8.11701408773731,0,0,0,9,0.0,8.46779284112111,9.04981944514108,8.413608875159667,9.180952755081591,5.0,0,0,16,8,0,0.0,0.0,0.0,8.446985296372741,0,0,0,0.0,0.0,0.0,0.0,0,3,4,4,8,10,0,3,4,5,9,0,1,1,1,1,3,3,3,6,8,0,3,4,5,6,0,1,1,1,1,0,1.0,0,0,0,0,8.0
GZ,NONE,ZZ,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,7.534228326274089,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8,5,0,0.0,0.0,0.0,7.5126175446745105,0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,2,5,0,0,1,10,23,0,0,0,0,1,0,0,1,1,4,0,0,1,5,12,0,0,0,0,1,0,0.0,0,0,0,0,0.0
ZZ,YH,ZZ,0,0.0,0,1,0.0,0.0,10.086267337660777,10.087931854711062,10.087515985121769,0,0.0,0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,3,3,3,3,4,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,9.0
QT,YH,QT,0,0.0,0,2,10.71555046034839,10.845855304120402,11.003282474950524,10.82039809228969,9.213435576883485,0,0.0,0,0.0,0,0,0,13,0.0,8.744169388750624,9.311813340906816,8.655214489313613,8.276063861336551,3.0,0,0,1,1,0,0.0,0.0,0.0,4.948759890378168,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2,2,1,1,3,3,3,0,0,0,0,0,0,0,0,2,2,1,1,3,3,3,0,0,0,0,0,0,0.0,0,0,0,0,4.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,2,2,2,0,0,0,1,1,0,0,0,0,0,0,,0,0,0,0,5.0
QT,YH,ZZ,0,0.0,0,6,12.243951112119593,12.10254933007495,12.212705598777712,11.342860488481676,8.016647877057803,1,0.0,1,9.84855606900991,0,0,0,23,0.0,10.321111771468102,11.30731481019832,10.131140919328166,9.821507135382248,8.0,0,0,11,6,0,0.0,0.0,0.0,9.860632242229698,202,1130,0,0.0,0.016666666666666666,0.0,0.0,0,0,0,0,0,0,1,2,7,10,18,0,1,2,3,4,0,0,0,0,0,1,2,7,9,10,0,1,1,1,1,0,2.0,0,1,0,0,6.0
ZZ,YH,ZZ,0,0.0,0,7,12.589704465946227,12.586633535327723,12.598388344519885,11.51363521303947,7.630946580890459,0,0.0,0,0.0,0,0,0,21,0.0,9.9426601876106,12.411667108420994,7.763021309018518,10.286083135220169,8.0,0,0,0,0,0,0.0,0.0,0.0,0.0,26,17870,0,0.0,0.0,0.0,0.0,0,3,3,7,9,12,1,3,8,18,20,1,1,2,6,7,3,3,5,6,8,1,2,6,14,15,1,1,1,2,2,0,7.0,0,0,0,0,3.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,2,2,2,3,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,8.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,2,2,6,0,0,0,1,6,0,0,0,0,0,1,2,2,2,3,0,0,0,1,6,0,0,0,0,0,1,0.0,0,0,0,0,5.0
GZ,YH,GTJY,0,0.0,0,1,8.788898309344878,8.658866349732383,8.71292443512011,8.701346403039162,8.703008637464448,0,0.0,0,0.0,0,0,0,2,0.0,7.413970290190444,7.835974581721566,7.3537223303996315,6.210198389933492,1.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,1,4,5,9,9,1,2,6,6,7,0,0,1,1,1,1,4,5,7,7,1,2,6,6,7,0,0,1,1,1,0,0.0,0,0,0,0,2.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,5,7,10,14,15,0,0,0,0,0,0,0,0,0,0,5,6,9,11,11,0,0,0,0,0,0,0.0,0,0,0,0,1.0
GZ,YH,ZZ,0,0.0,0,3,10.464559422726214,10.349486613684583,10.547208116433715,10.205848855956967,8.02322468471667,0,0.0,0,7.762596048540069,0,0,0,12,0.0,7.965198290612176,7.9976631270201,7.96102146588337,8.07539599406067,2.0,0,0,1,1,0,0.0,7.75833346749091,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,3,3,4,5,15,3,3,3,6,11,0,0,0,0,0,3,3,4,4,9,3,3,3,6,9,0,0,0,0,0,0,0.0,0,0,0,0,2.0
GZ,YH,ZZ,0,0.0,0,1,9.117237753713859,8.605387202152153,9.212438170058329,9.21642184229205,9.212438170058329,1,4.709530201312334,1,7.701200180857446,0,0,0,1,0.0,5.4638318050256105,5.4638318050256105,5.4638318050256105,6.792456654618674,1.0,0,75,2,1,0,0.0,0.0,7.7102051944325325,0.0,0,0,1,0.0,0.016666666666666666,0.041666666666666664,0.0,0,2,2,2,2,5,0,0,0,0,0,0,0,0,0,0,2,2,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,1,0,2.0
BK,NONE,GR,4,8.472405008626103,2,2,8.347827345782498,8.361941906144946,9.213435576883485,9.21642184229205,0.0,4,5.5254529391317835,4,8.482808764554406,2,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,1,0,5,2,1,0.0,0.0,0.0,8.042699496897637,0,0,0,0.875,0.5,0.9166666666666666,0.4166666666666667,0,0,3,3,3,3,5,8,10,11,14,0,0,0,0,0,0,3,3,3,3,5,8,9,10,12,0,0,0,0,0,1,0.0,21,30,22,25,1.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,3,3,3,3,4,1,1,3,3,3,0,0,0,0,0,3,3,3,3,4,1,1,2,2,2,0,0,0,0,0,0,,0,0,0,0,9.0
DZ,NONE,QT,0,0.0,0,2,11.143469186666763,10.839796574724032,11.148232750152198,10.7148843265641,10.102789129364767,1,7.919719760924575,1,8.064950891749143,0,0,0,3,0.0,8.520587424484253,8.520587424484253,8.520587424484253,8.765723748320527,2.0,0,35,7,2,0,0.0,0.0,7.905072849498666,0.0,0,0,1,0.0,0.016666666666666666,0.041666666666666664,0.0,0,5,8,8,9,9,3,4,4,4,4,0,0,0,0,0,5,6,6,7,7,3,4,4,4,4,0,0,0,0,0,1,0.0,0,1,1,0,8.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,5.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,3.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,6.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,9.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,9.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,6.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0.0
NONE,NONE,NONE,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,2.0
